path,theta,gamma,vega,delta_mismatch,residual,costs,total_pnl
268,2.0630638469104574,-1.9884407119114362,0.0,0.0,-0.010405762520559077,0.0,0.06421737247845272
269,1.1343344211873023,-0.8685967609952077,0.0,0.0,-0.12344717536994426,0.0,0.14229048482218332
270,1.9118722036700684,-1.6979263293981297,0.0,0.0,-0.15462467700706903,0.0,0.05932119726485041
271,1.0035114490115884,-1.0328769241345408,0.0,0.0,0.11918231339453822,0.0,0.0898168382716733
272,2.724150249683221,-2.891106874827834,0.0,0.0,0.03926903982699456,0.0,-0.12768758531755964
273,2.0405627320543047,-2.1105727251420823,0.0,0.0,0.11797903078743946,0.0,0.047969037699630235
274,1.9044553683427685,-1.9806214685366839,0.0,0.0,-0.04398492719379316,0.0,-0.12015102738773464
275,3.21480012804828,-2.9893694627376397,0.0,0.0,-0.012929710059921887,0.0,0.21250095525077484
276,3.9225973101674025,-4.931997397301471,0.0,0.0,0.02476240825488193,0.0,-0.9846376788792099
277,3.237815334618086,-2.3042455187485937,0.0,0.0,0.04216023462002998,0.0,0.9757300504894744
278,3.8530795963260926,-4.052689900824731,0.0,0.0,-0.06365003050937146,0.0,-0.2632603350079492
279,1.0767148931627069,-1.1214188932600762,0.0,0.0,0.11393697575957797,0.0,0.06923297566207509
280,3.7912517019366487,-3.9366187223091837,0.0,0.0,0.07571303584762189,0.0,-0.06965398452493332
281,2.157878655414562,-2.0882983701400346,0.0,0.0,-0.08636621891867073,0.0,-0.016785933644015927
282,1.4616595025582102,-1.5067809982404936,0.0,0.0,0.08233298512207007,0.0,0.03721148943981234
283,1.3321861823069752,-1.4772630544926644,0.0,0.0,0.09614909614371958,0.0,-0.048927776042106075
284,0.9628189993260196,-1.0880700664584124,0.0,0.0,0.10802347352571909,0.0,-0.01722759360660575
285,2.83781015875362,-2.6325591742219316,0.0,0.0,-0.09811469436325247,0.0,0.10713629016838411
286,2.274214260497785,-2.5114292448816395,0.0,0.0,0.03244146511448071,0.0,-0.20477351926930965
287,3.7411519998878777,-3.258342356129206,0.0,0.0,0.0018818891679166943,0.0,0.4846915329265613
288,2.670096852492232,-2.987872931322343,0.0,0.0,0.062141536479287336,0.0,-0.25563454235077643
289,1.2524750768495165,-1.3118229485794002,0.0,0.0,0.10199614371695558,0.0,0.042648271987076214
290,3.1532107899220834,-2.7195968285471745,0.0,0.0,-0.027353251599554228,0.0,0.4062607097753812
291,3.5033292041676467,-3.8903741428125866,0.0,0.0,-0.0653587503626051,0.0,-0.45240368900755357
292,1.2536718620053366,-0.8728896202931716,0.0,0.0,0.09125989039575287,0.0,0.4720421321078163
293,1.7833498335246107,-1.8878392955817798,0.0,0.0,0.0985967339577194,0.0,-0.005892728099397004
294,2.0682032386180698,-2.330806497359653,0.0,0.0,0.09339139350015055,0.0,-0.16921186524137966
295,1.2620078491357603,-1.4363793723519962,0.0,0.0,0.10883572616594021,0.0,-0.06553579705023083
296,2.016587554215583,-2.2380648135756087,0.0,0.0,0.06796931809387496,0.0,-0.15350794126614176
297,2.0197312020246625,-2.355909580152025,0.0,0.0,0.10801967199861194,0.0,-0.22815870612866718
298,1.5286107484482137,-1.472402237619599,0.0,0.0,0.09387299282163812,0.0,0.150081503650199
299,2.133690475686868,-1.5163505446097645,0.0,0.0,-0.11794527553308752,0.0,0.49939465554398055
300,0.9850673546635863,-0.8711782009129114,0.0,0.0,-0.12187343829148517,0.0,-0.007984284540867748
301,2.7894411163195825,-3.308883421477791,0.0,0.0,-0.03434708319288981,0.0,-0.5537893883510918
302,0.9516279175823998,-1.0737498491185107,0.0,0.0,0.1287455480454798,0.0,0.006623616509401131
303,3.2184390676524646,-3.418954832014252,0.0,0.0,-0.0028387745081431865,0.0,-0.20335453886991672
304,3.982874481993395,-3.374582616905781,0.0,0.0,0.08709669121025784,0.0,0.6953885562978854
305,1.3579570398338427,-1.173431360484527,0.0,0.0,-0.09275316349683,0.0,0.09177251585246893
306,2.7523004310700188,-3.089526925334477,0.0,0.0,-0.046450402367427895,0.0,-0.38367689663186866
307,2.851891451051266,-2.615868935526628,0.0,0.0,-0.031118017064810693,0.0,0.20490449845979697
308,1.4979270254503325,-1.7650224532074794,0.0,0.0,0.08652379967403735,0.0,-0.18057162808317173
309,2.0416198009600657,-1.8189739666250069,0.0,0.0,-0.09228483841736412,0.0,0.1303609959176697
310,2.3733989427386635,-1.8545798766713952,0.0,0.0,-0.0839571046104287,0.0,0.43486196145676104
311,3.3399823549838517,-3.9502319113763753,0.0,0.0,-0.11020839141323685,0.0,-0.7204579478056772
312,0.9988183254365903,-0.9015069862510402,0.0,0.0,-0.12129444623501973,0.0,-0.023983107049474484
313,2.5925715936223015,-2.77940124974731,0.0,0.0,-0.0963211438768086,0.0,-0.283150800001863
314,1.5648965367327474,-1.3805297908571026,0.0,0.0,-0.09166557996487276,0.0,0.09270116591081035
315,1.6710720512158135,-1.6921465611378477,0.0,0.0,0.05826921545316111,0.0,0.037194705531192085
316,3.146922907586947,-2.69654654586677,0.0,0.0,-0.010670025837689473,0.0,0.4397063358825015
317,2.0802457927185922,-2.068179376078691,0.0,0.0,0.012565514410973406,0.0,0.024631931050819844
318,1.5213317899400458,-1.658335370737098,0.0,0.0,0.11342582549959734,0.0,-0.023577755297537806
319,2.9320347901984523,-2.744589725676385,0.0,0.0,0.013804856451131267,0.0,0.20124992097321126
320,2.273773452809971,-2.315605024610721,0.0,0.0,0.046797696553671,0.0,0.004966124752954215
321,1.780941036075523,-1.8671078226364064,0.0,0.0,0.0932390289396057,0.0,0.007072242378697524
322,3.648976382032292,-3.4742502201169136,0.0,0.0,-0.05883176073228754,0.0,0.11589440118308403
323,1.5057640776472738,-1.9545463732902015,0.0,0.0,0.11627314516477169,0.0,-0.3325091504781028
324,3.489802718276624,-3.1770872011809224,0.0,0.0,0.04995756741671854,0.0,0.3626730845124513
325,1.3027731911689742,-1.409941208278253,0.0,0.0,0.08142302211966884,0.0,-0.025744994989707948
326,3.5237133195314247,-4.344267166669429,0.0,0.0,-0.05193594446272759,0.0,-0.8724897916007563
327,1.7100328509590115,-1.446488609558872,0.0,0.0,0.07223497815385779,0.0,0.33577921955395595
328,3.624607541672259,-3.6710724467482394,0.0,0.0,-0.01466693526134604,0.0,-0.06113184033733887
329,2.3120039910146963,-2.1481839524632806,0.0,0.0,-0.08764653158199602,0.0,0.07617350696941116
330,1.4509106129795004,-1.2792020789965535,0.0,0.0,-0.10030387452989556,0.0,0.07140465945305152
331,2.6764645331001895,-2.4559089171619832,0.0,0.0,0.024081451452673333,0.0,0.24463706739084046
332,3.319549346738775,-2.9804855760070446,0.0,0.0,0.013168174077803584,0.0,0.3522319448095601
333,1.028015171266098,-0.94046052762573,0.0,0.0,0.11580966237190697,0.0,0.20336430601230404
334,1.8767013619993822,-1.6813933082180503,0.0,0.0,0.08058543339106683,0.0,0.27589348717235396
335,1.837650426702041,-1.9167542996073137,0.0,0.0,0.07335168918983927,0.0,-0.005752183715486581
336,3.525030444281243,-4.126820440832362,0.0,0.0,-0.04760600576526902,0.0,-0.649396002316398
337,1.3991740379846123,-1.4287561206553931,0.0,0.0,-0.11475526866399065,0.0,-0.14433735133466996
338,2.6377487352368427,-2.713612154920969,0.0,0.0,-0.013232294129311387,0.0,-0.08909571381339276
339,1.5489423377136564,-1.6023408288733025,0.0,0.0,-0.07912831492061295,0.0,-0.1325268060803353
340,1.0633123564167206,-0.858127450172119,0.0,0.0,-0.11313213541724466,0.0,0.09205277082730845
341,3.014855842307641,-2.723775923864668,0.0,0.0,-0.016923944108703584,0.0,0.2741559743342492
342,2.1420770695554157,-2.3908073821948728,0.0,0.0,0.035727117297437085,0.0,-0.21300319534209677
343,1.8587447040606042,-2.098837871125688,0.0,0.0,0.08668201054317916,0.0,-0.1534111565218268
344,0.9057534230613553,-0.8958090592740593,0.0,0.0,-0.12373849159133805,0.0,-0.11379412780384257
345,2.3971628103718237,-2.4124606102673285,0.0,0.0,0.06152356988655644,0.0,0.04622576999106798
346,3.080248004461526,-4.1788768863143755,0.0,0.0,0.04891284054724739,0.0,-1.0497160413056292
347,1.5372686386237526,-1.5571105778877716,0.0,0.0,-0.11823456632685246,0.0,-0.13807650559081708
348,3.1210738341577056,-3.8665449948980974,0.0,0.0,-0.10349892111862687,0.0,-0.8489700818589903
349,2.137049196680347,-2.1494854195984625,0.0,0.0,-0.07523263319290904,0.0,-0.0876688561109944
350,3.0485978629691237,-3.103505076392626,0.0,0.0,0.015020936794230614,0.0,-0.03988627662930355
351,3.403973773104757,-3.3193074305098493,0.0,0.0,0.1570962513476534,0.0,0.24176259394253208
352,3.759103013901366,-4.273872451506627,0.0,0.0,-0.17040352330994057,0.0,-0.685172960915196
353,1.7949569815299535,-1.47040312334375,0.0,0.0,-0.0863877313008848,0.0,0.2381661268853179
354,2.9757865205034872,-2.8163991741385095,0.0,0.0,-0.029921380180024618,0.0,0.12946596618489536
355,2.4851353825901814,-2.2517139028249984,0.0,0.0,0.05825989395272011,0.0,0.29168137371792113
356,3.7250734956744487,-3.527436668162783,0.0,0.0,0.04898358445732262,0.0,0.24662041196899764
357,3.2450793378426237,-3.773402962816225,0.0,0.0,0.005038020468954643,0.0,-0.5232856045045935
358,2.87196611349426,-2.5329701852541953,0.0,0.0,-0.016283483034652595,0.0,0.32271244520545395
359,1.1456084642232252,-1.4341185173155708,0.0,0.0,0.10037504161837087,0.0,-0.18813501147394618
360,3.2507938441097477,-3.089554584829896,0.0,0.0,0.01736779221736689,0.0,0.17860705149715272
361,1.9598547385493768,-1.6758098060239566,0.0,0.0,-0.0566582123487104,0.0,0.22738672017672457
362,1.4227896494675258,-1.3485983637853818,0.0,0.0,0.11292162810189788,0.0,0.18711291378414785
363,2.608945267010413,-2.677931917913393,0.0,0.0,0.05462751170560141,0.0,-0.01435913919739562
364,1.9835917269331547,-2.349452688689006,0.0,0.0,-0.07599175393609738,0.0,-0.4418527156918941
365,3.3246243213202153,-3.432655581243133,0.0,0.0,-0.02556268772605399,0.0,-0.13359394764894716
366,3.443483280145807,-3.4215182423492085,0.0,0.0,0.10772444353257266,0.0,0.12968948132913738
367,1.0510414673656283,-1.1810111540286918,0.0,0.0,-0.11076729912864991,0.0,-0.2407369857917132
368,2.9313204598908156,-2.99022086259016,0.0,0.0,-0.08120890056354324,0.0,-0.1401093032629035
369,2.3511374171624224,-2.256587243240407,0.0,0.0,-0.09927970529887767,0.0,-0.004729531376767682
370,1.6147370326970247,-1.7337809299287452,0.0,0.0,0.10599332128226477,0.0,-0.013050575949478116
371,3.7525368880890886,-4.063893486654444,0.0,0.0,-0.051410893753314695,0.0,-0.36276749231863903
372,1.5175388548721551,-1.7321085646454955,0.0,0.0,0.10130834864052791,0.0,-0.11326136113268603
373,1.6537014331755893,-1.4336069932876556,0.0,0.0,-0.11125145891594872,0.0,0.10884298097199974
374,1.2318057112031324,-1.1063275704636883,0.0,0.0,-0.11766835329118917,0.0,0.007809787448280758
375,2.311489266027757,-2.2924918241912344,0.0,0.0,0.04411317602077891,0.0,0.06311061785727645
376,1.871449225488339,-1.826931039899484,0.0,0.0,-0.07910025948148673,0.0,-0.03458207389260792
377,2.5694206842935934,-2.351360791245323,0.0,0.0,-0.10337039286953709,0.0,0.11468950017868451
378,2.391073386279738,-2.4449234783963574,0.0,0.0,-0.03644958093256658,0.0,-0.09029967304920206
379,2.3040340463131743,-2.5550101838986006,0.0,0.0,0.047035186248799904,0.0,-0.20394095133653423
380,2.1924663654759398,-2.435753245905476,0.0,0.0,0.047908577028192165,0.0,-0.19537830340136964
381,1.8270811247288412,-1.9707821022730998,0.0,0.0,0.09339924309128632,0.0,-0.050301734452887104
382,1.6058472187142563,-2.0052871565981403,0.0,0.0,0.09451132080647737,0.0,-0.3049286170773797
383,1.0709626670997852,-0.9764677608244033,0.0,0.0,-0.12912581387503264,0.0,-0.034630907599776606
384,3.789504619255239,-3.8681090748216254,0.0,0.0,0.008272030729429638,0.0,-0.07033242483691993
385,3.323365331280505,-3.983664176027048,0.0,0.0,0.10827656610977893,0.0,-0.5520222786368123
386,1.1806744905398285,-1.3328621085994055,0.0,0.0,0.1291743249927569,0.0,-0.023013293066782126
387,1.9471073650529702,-2.0642664927247085,0.0,0.0,0.09231259327838046,0.0,-0.024846534393290653
388,3.2361602239263756,-3.146731037854721,0.0,0.0,-0.10083703070711528,0.0,-0.011407844635471065
389,2.1448203778249035,-2.1275064127089967,0.0,0.0,0.07341431720128781,0.0,0.09072828231717267
390,2.766361058569914,-2.626829175975362,0.0,0.0,-0.05872313435214895,0.0,0.08080874824236162
391,3.5890377030953435,-3.185794016869464,0.0,0.0,-0.018476620575623073,0.0,0.38476706565026575
392,3.1979917750818156,-3.6934671231308824,0.0,0.0,-0.10748006823155772,0.0,-0.6029554162806221
393,1.7825437854532096,-1.4369946805563336,0.0,0.0,-0.08673302194432367,0.0,0.25881608295246394
394,3.4030686142206528,-3.218603725518969,0.0,0.0,-0.07497003620035433,0.0,0.10949485250127111
395,2.4340242430793912,-2.5282907620073467,0.0,0.0,0.0009472721077215954,0.0,-0.0933192468202435
396,3.9441959914120326,-4.276344315038531,0.0,0.0,-0.010819040619008333,0.0,-0.3429673642454958
397,1.455977840522788,-1.0266380485384077,0.0,0.0,-0.11936426608836101,0.0,0.30997552589595045
398,1.1006241130413779,-0.9181014902700214,0.0,0.0,-0.1289579391233581,0.0,0.053564683647863376
399,1.5649333406616406,-1.8135449412332867,0.0,0.0,0.06470402472866363,0.0,-0.18390757584303685
400,2.763484816841708,-2.8605178153355606,0.0,0.0,-0.00927564588475578,0.0,-0.10630864437862897
401,2.098362939403381,-2.395170875417251,0.0,0.0,0.05889343484004643,0.0,-0.23791450117370516
402,2.609898696961684,-2.4185846105393667,0.0,0.0,-0.10017812232442799,0.0,0.09113596409787306
403,0.838959621773157,-0.9113390593751399,0.0,0.0,-0.12662443846109572,0.0,-0.19900387606317338
404,2.3722650506665257,-2.183350540928491,0.0,0.0,-0.041583126426149176,0.0,0.14733138331187945
405,2.2274193788211303,-2.076638845852859,0.0,0.0,0.03855661461931729,0.0,0.18933714758763642
406,2.2101883940576896,-2.2931309573926515,0.0,0.0,-0.044448614889786756,0.0,-0.12739117822479784
407,1.0502491639360636,-1.36888828069698,0.0,0.0,0.11031602666813928,0.0,-0.20832309009277594
408,2.001031767503619,-1.9613852825397604,0.0,0.0,-0.06728024281005232,0.0,-0.027633757846189155
409,1.787990547832182,-1.5527216261466403,0.0,0.0,0.07038707205612371,0.0,0.30565599374155283
410,2.088509180869452,-2.263036552637902,0.0,0.0,-0.0834955041460296,0.0,-0.2580228759146195
411,0.8046998087651787,-0.956908603573569,0.0,0.0,0.12200130143320448,0.0,-0.030207493375073113
412,3.635841917289989,-3.2252611682618504,0.0,0.0,-0.015586908207573604,0.0,0.3949938408205895
413,3.289024491334107,-3.21130426170265,0.0,0.0,-0.004117954947183922,0.0,0.07360227468423375
414,1.133807431310152,-1.5843986551294014,0.0,0.0,0.11406318263980492,0.0,-0.33652804117951973
415,2.854193234315482,-3.134197272162888,0.0,0.0,-0.12304068454389464,0.0,-0.4030447223913285
416,3.6639853137462053,-4.454693270787926,0.0,0.0,-0.10717472253173227,0.0,-0.8978826795734278
417,1.608687963212846,-1.3716226108549165,0.0,0.0,-0.09881656579895125,0.0,0.13824878655884731
418,2.367222420356124,-2.53686675360346,0.0,0.0,0.06384161503719533,0.0,-0.10580271821012843
419,1.8625910335449667,-2.071720320822631,0.0,0.0,0.019667601345264754,0.0,-0.18946168593235768
420,3.6434822616357905,-3.1546516926618846,0.0,0.0,-0.0629931763514939,0.0,0.42583739262238396
421,1.286570214110434,-1.348523133579365,0.0,0.0,0.08650914153105256,0.0,0.02455622206198882
422,2.324245068364848,-2.22619509427937,0.0,0.0,0.02919896116187488,0.0,0.12724893524730874
423,1.1281176515839995,-1.080807903028342,0.0,0.0,-0.1341396323229537,0.0,-0.0868298837671233
424,1.5089446259931032,-1.8277705029315001,0.0,0.0,0.08555690200460266,0.0,-0.23326897493375043
425,2.803818879605495,-3.7485621913579927,0.0,0.0,0.011605464876747934,0.0,-0.9331378468757237
426,1.9146946379527372,-1.9305235656917128,0.0,0.0,0.046115361709405535,0.0,0.030286433970474036
427,2.378064926407001,-1.9418929030050611,0.0,0.0,-0.05493275556165525,0.0,0.38123926784031426
428,2.4731423086179927,-2.8684507525047644,0.0,0.0,0.03267604686855555,0.0,-0.3626323970182028
429,2.360252062708036,-2.4604741452880834,0.0,0.0,0.059137262943131,0.0,-0.041084819636893144
430,2.90266303455014,-3.1227677630220523,0.0,0.0,0.03644424085453858,0.0,-0.18366048761733111
431,3.3327324665591433,-3.629354396516166,0.0,0.0,0.037916059125116405,0.0,-0.25870587083194607
432,2.7916231756490606,-2.688119554508046,0.0,0.0,-0.10029110300745822,0.0,0.0032125181335516118
433,1.488304463328792,-1.6449971260000134,0.0,0.0,0.08512630087051763,0.0,-0.07156636180050668
434,1.16777456235821,-1.30537828200946,0.0,0.0,0.11897081736754364,0.0,-0.018632902283684416
435,2.173233548023125,-2.577592576588117,0.0,0.0,0.09383713801751266,0.0,-0.31052189054749135
436,3.1546115168417352,-3.2582865880180902,0.0,0.0,-0.07994518845157425,0.0,-0.1836202596279719
437,1.5098090916250584,-1.318310205016051,0.0,0.0,-0.10340483134601101,0.0,0.08809405526301362
438,3.7178228104225606,-3.2297649428156467,0.0,0.0,-0.05825104402361477,0.0,0.4298068235832915
439,1.217903931140897,-1.1881214846943144,0.0,0.0,0.11581118826726593,0.0,0.1455936347137481
440,2.1875545540042007,-2.187499325428772,0.0,0.0,-0.054455062817422746,0.0,-0.05439983424196271
441,3.54677789654211,-3.9286242537704794,0.0,0.0,0.30140757537959656,0.0,-0.08043878184880526
442,2.9615479175436072,-2.8742491629234155,0.0,0.0,-0.12499984944591906,0.0,-0.037701094825692394
443,3.0952892389887072,-3.003251922904903,0.0,0.0,-0.028049633541453803,0.0,0.06398768254233289
444,3.0709607641962204,-3.00448026768889,0.0,0.0,-0.028127117891959073,0.0,0.03835337861539756
445,3.1048700032816274,-3.2922044093746496,0.0,0.0,-0.03654822666309254,0.0,-0.22388263275614406
446,3.651433272697235,-3.3873881958769596,0.0,0.0,-0.04743097933477644,0.0,0.2166140974855324
447,1.5965516772659143,-1.6323853273954705,0.0,0.0,-0.08686571041779645,0.0,-0.1226993605473723
448,0.9841078862053908,-0.9745081246006408,0.0,0.0,-0.12284491930004417,0.0,-0.11324515769535992
449,3.7931578947483624,-4.223914715126267,0.0,0.0,0.0005585361562756297,0.0,-0.4301982842215608
450,2.070994971438023,-2.3163351879067693,0.0,0.0,0.06135712048563176,0.0,-0.18398309598298113
451,1.418392975556165,-1.5771771225669773,0.0,0.0,0.10845148405501463,0.0,-0.05033266295581029
452,3.0305961878378787,-3.9690263438487294,0.0,0.0,-0.04063528303508973,0.0,-0.9790654390460105
453,2.33561606822354,-2.635416348448426,0.0,0.0,-0.09248163866391965,0.0,-0.3922819188888127
454,1.3134305908466533,-1.3208692837310474,0.0,0.0,0.10467621372183492,0.0,0.09723752083729664
455,2.754195776760881,-1.8253103724909667,0.0,0.0,-0.027387661814805005,0.0,0.9014977424551489
456,2.256684510672885,-1.7861390123224066,0.0,0.0,0.04566156553784451,0.0,0.5162070638883307
457,2.0487433627653715,-2.209101835950454,0.0,0.0,0.034166721785971174,0.0,-0.1261917513991193
458,1.8843423480233212,-2.0792831328616663,0.0,0.0,-0.059503514727304994,0.0,-0.25444429956571923
459,1.0573738888276505,-0.7410230178915592,0.0,0.0,-0.13912370088608841,0.0,0.1772271700500312
460,3.0574632954935796,-3.005817475344067,0.0,0.0,0.14905531306902592,0.0,0.20070113321855843
461,2.908190677077647,-3.5227723458126214,0.0,0.0,-0.05580886671540517,0.0,-0.6703905354503803
462,2.207423071137014,-2.3243569362206618,0.0,0.0,0.03315371441967795,0.0,-0.0837801506640119
463,2.63447944402662,-3.1981482710033706,0.0,0.0,-0.012858232324835695,0.0,-0.5765270593016112
464,1.3898782451615863,-1.4642209447672014,0.0,0.0,0.08503522157767349,0.0,0.010692521972160307
465,2.4977306668045736,-2.14950031654516,0.0,0.0,0.03533362787160457,0.0,0.38356397813103627
466,0.8402786839652235,-1.1139622137275103,0.0,0.0,0.12806179636600973,0.0,-0.14562173339631101
467,3.540198077092761,-3.5565645749550647,0.0,0.0,-0.026679618491933912,0.0,-0.04304611635427591
468,0.6254598624119948,-0.8460488753438067,0.0,0.0,0.1240155639745046,0.0,-0.09657344895730091
469,2.227897931147759,-2.30024636082138,0.0,0.0,0.13061264829002692,0.0,0.05826421861637243
470,1.669910384050459,-2.033509653950099,0.0,0.0,0.07555110905909332,0.0,-0.2880481608405887
471,1.9461939261148777,-2.045254428014651,0.0,0.0,0.06104112842306737,0.0,-0.03801937347670048
472,2.6228693219749677,-3.1319238856991185,0.0,0.0,0.09951837422809352,0.0,-0.409536189495995
473,0.8438488143108133,-0.8805724263903598,0.0,0.0,0.11012162171564148,0.0,0.07339800963605114
474,1.7229741134089132,-1.310270772292627,0.0,0.0,-0.07176905489783052,0.0,0.34093428621838484
475,1.4036611681053721,-1.3702441845975697,0.0,0.0,-0.08526715150303543,0.0,-0.05185016799519815
476,1.4568875266374113,-1.4036193311076355,0.0,0.0,-0.09136234659853815,0.0,-0.03809415106861991
477,1.342278385496916,-1.504032286442477,0.0,0.0,-0.10019081260714861,0.0,-0.2619447135527082
478,2.1672258365604757,-2.491664904797637,0.0,0.0,0.044202365045431395,0.0,-0.28023670319169014
479,3.59108802276901,-3.378841082980943,0.0,0.0,-0.02906762005743499,0.0,0.1831793197305842
480,2.2107614713465193,-2.3784978206841925,0.0,0.0,0.08326703662744894,0.0,-0.08446931271019764
481,1.7501725531037453,-2.14302044208843,0.0,0.0,-0.12152049810569937,0.0,-0.5143683870903715
482,1.8319054080258979,-1.524346267825938,0.0,0.0,-0.0999542140163667,0.0,0.20760492618360615
483,3.0694156403974397,-3.0899531077848668,0.0,0.0,0.06814945270051617,0.0,0.04761198531311095
484,1.8641966794912304,-2.582173484134433,0.0,0.0,0.06568549726286778,0.0,-0.6522913073803664
485,1.1954328762570934,-1.1558629109383682,0.0,0.0,-0.1182284011768714,0.0,-0.07865843585818766
486,2.320752231343715,-2.205054074531827,0.0,0.0,-0.05407148194412712,0.0,0.06162667486782425
487,3.2796495035815267,-3.0766596816845504,0.0,0.0,-0.05317167337236916,0.0,0.1498181485246306
488,3.380110134174408,-3.1435205245524203,0.0,0.0,0.16274869676538944,0.0,0.39933830638744183
489,1.816030009822854,-2.0645601134377767,0.0,0.0,-0.07442208780374897,0.0,-0.3229521914186364
490,3.7492824455128657,-3.1770433298968785,0.0,0.0,-0.008553580247985661,0.0,0.5636855353679806
491,2.0112787770388243,-1.8202824871668382,0.0,0.0,0.06162556511914861,0.0,0.2526218549911903
492,2.166750465978255,-2.0673004425561223,0.0,0.0,0.05171254312732421,0.0,0.15116256654948756
493,0.3757150908085459,-0.7642416038897245,0.0,0.0,0.14379486089606264,0.0,-0.24473165218509507
494,2.9258344727494032,-2.652485019099167,0.0,0.0,-0.05427775599497145,0.0,0.21907169765528067
495,2.5323208406472184,-2.748898117386525,0.0,0.0,-0.05941705417581901,0.0,-0.2759943309151822
496,3.6904574004381705,-4.6960540387464205,0.0,0.0,-0.008211594556160934,0.0,-1.0138082328643918
497,1.3530618691192955,-1.2357039383706687,0.0,0.0,-0.11264845865242284,0.0,0.0047094720961951
498,2.0468901899823098,-2.121609595869655,0.0,0.0,-0.04988242820976381,0.0,-0.12460183409714887
499,2.1595668620128685,-2.40273683881769,0.0,0.0,0.0850136946806384,0.0,-0.15815628212426702
500,1.8663590794300209,-1.6114200058702175,0.0,0.0,0.06014677724190435,0.0,0.31508585080175067
501,1.6031725960530805,-1.6207970277950217,0.0,0.0,0.11126950839566502,0.0,0.09364507665374333
502,2.0707628063214485,-2.050778121191954,0.0,0.0,-0.09967284047456902,0.0,-0.07968815534505325
503,3.728043636103918,-3.315606401723474,0.0,0.0,-0.05921728054569613,0.0,0.3532199538347113
504,2.281929200942284,-1.9783736999545123,0.0,0.0,-0.0005984840275838127,0.0,0.30295701696010724
505,3.4312043611684144,-3.590540239700792,0.0,0.0,-0.014563232337249692,0.0,-0.17389911086961263
506,2.0409600635971916,-2.0200121117772674,0.0,0.0,0.08312875134373278,0.0,0.10407670316357098
507,2.703065902380991,-2.2552960315929043,0.0,0.0,0.026309589500216182,0.0,0.4740794602882801
508,3.563245461925777,-3.5089977205556138,0.0,0.0,-0.201575040104094,0.0,-0.14732729873396977
509,0.7540565745865184,-1.0445855979011711,0.0,0.0,0.13871679714909854,0.0,-0.15181222616551793
510,2.2132628549929256,-1.9949928850537586,0.0,0.0,-0.050217793554472125,0.0,0.16805217638464853
511,1.2346294385363183,-1.5070254397706857,0.0,0.0,0.11511079865602514,0.0,-0.15728520257825096
512,2.4848116080327434,-2.4375704428958067,0.0,0.0,-0.08950422742415534,0.0,-0.04226306228717647
513,2.7642794269981925,-2.9215538340744653,0.0,0.0,0.05318832179017413,0.0,-0.10408608528608454
514,3.8351057386607703,-4.747827042723694,0.0,0.0,-0.030136521537727626,0.0,-0.9428578256007256
515,1.1248138361017614,-1.0112207597036156,0.0,0.0,-0.12552151279273555,0.0,-0.011928436394526898
516,3.0775444123826334,-3.11409944463973,0.0,0.0,0.08440422074496726,0.0,0.047849188487916194
517,1.278600072361555,-1.4000857338355404,0.0,0.0,-0.12364653717299635,0.0,-0.245132198646985
518,1.8128442423302347,-1.6134237252783494,0.0,0.0,0.08489977968474534,0.0,0.2843202967365954
519,1.2143717252151969,-1.3280003535052833,0.0,0.0,0.12895065156446184,0.0,0.015322023274364938
520,2.6462232976596485,-2.742086866055507,0.0,0.0,-0.031136518540779694,0.0,-0.12700008693663278
521,2.4041200368813596,-2.8060592465233305,0.0,0.0,-0.06755547936359146,0.0,-0.469494689005586
522,2.9264112631756753,-3.6299202480517496,0.0,0.0,-0.006187112085833017,0.0,-0.7096960969619204
523,1.6180389368717185,-1.424347877237705,0.0,0.0,0.10943661505071067,0.0,0.30312767468478796
524,1.738952264762053,-1.760973874999057,0.0,0.0,0.10093366090329309,0.0,0.07891205066620444
525,1.985866222000297,-1.627976062217053,0.0,0.0,0.06954690366398031,0.0,0.4274370634472433
526,1.9025769363460991,-2.08666488541102,0.0,0.0,-0.06976769271076537,0.0,-0.25385564177571496
527,3.6089279705161923,-3.822074262698982,0.0,0.0,-0.04503140394835288,0.0,-0.2581776961311988
528,1.8255831947678018,-1.3727210486628711,0.0,0.0,-0.10583626958376662,0.0,0.3470258765211156
529,1.5879719816308828,-1.4953962699690897,0.0,0.0,-0.11299230267721985,0.0,-0.020416591015504082
530,3.7536543818904082,-2.700085941705158,0.0,0.0,0.10635859473883036,0.0,1.1599270349241095
531,4.074235117171622,-3.086167214276389,0.0,0.0,0.11287625754563833,0.0,1.1009441604409176
532,1.6261405067561934,-1.3359089773127737,0.0,0.0,-0.12215675410358043,0.0,0.16807477533978954
533,1.2533690008462097,-1.6940795287774926,0.0,0.0,0.10728716876644699,0.0,-0.3334233591648541
534,3.053258920534217,-2.507488490083211,0.0,0.0,-0.06688034854185392,0.0,0.47889008190921345
535,2.147751081961466,-2.116637335195894,0.0,0.0,-0.10463248548600106,0.0,-0.07351873872039505
536,1.7972598235156878,-1.7986039982089619,0.0,0.0,0.0967635057905161,0.0,0.09541933109717604
537,2.3997745837931475,-2.2940331655746657,0.0,0.0,-0.02641799188941627,0.0,0.07932342632906852
538,2.32689956117383,-1.8968314441421734,0.0,0.0,0.0675834208863359,0.0,0.49765153791796024
539,1.7191731711874412,-1.9076213081889326,0.0,0.0,0.04600779892669245,0.0,-0.14244033807482026
